Time,PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Tot Cool Cap [W]
00:10:00,5.479199E+00,7.424599E+04,2.765683E+02,2.639652E+06,5.461672E+06,5.323126E+01,1.019414E+06,5.479199E+00,3.642100E+04,1.231898E+05,5.479199E+00,9.131403E+04,7.457275E+01,7.122262E+05,2.351509E+06,5.479199E+00,9.186461E+04,6.801385E+01,6.496302E+05,2.200428E+06,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:20:00,5.479199E+00,7.476904E+04,2.697279E+02,2.574469E+06,5.350072E+06,5.661978E+01,1.084218E+06,5.479199E+00,3.589795E+04,1.214194E+05,5.479199E+00,9.183708E+04,6.762487E+01,6.459878E+05,2.149697E+06,5.479199E+00,9.238766E+04,6.106423E+01,5.833718E+05,1.991952E+06,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:30:00,5.479199E+00,7.529209E+04,2.630541E+02,2.510859E+06,5.239634E+06,5.992510E+01,1.147442E+06,5.479199E+00,3.537490E+04,1.196559E+05,5.479199E+00,9.236014E+04,6.084800E+01,5.813614E+05,1.949342E+06,5.479199E+00,9.291072E+04,5.428694E+01,5.187377E+05,1.784988E+06,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:40:00,5.479199E+00,7.581515E+04,2.565474E+02,2.448826E+06,5.131132E+06,6.314740E+01,1.209091E+06,5.479199E+00,3.485184E+04,1.178992E+05,5.479199E+00,9.288319E+04,5.424333E+01,5.183587E+05,1.751048E+06,5.479199E+00,9.343377E+04,4.768035E+01,4.557127E+05,1.571714E+06,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:50:00,5.479199E+00,7.633820E+04,2.502079E+02,2.388373E+06,5.025108E+06,6.628676E+01,1.269166E+06,5.479199E+00,3.432879E+04,1.161494E+05,5.479199E+00,9.340624E+04,4.780950E+01,4.569670E+05,1.555163E+06,5.479199E+00,9.395682E+04,4.124653E+01,3.943170E+05,1.360652E+06,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:00:00,5.479199E+00,7.686125E+04,2.440359E+02,2.329503E+06,4.921745E+06,6.934325E+01,1.327668E+06,5.479199E+00,3.380574E+04,1.144063E+05,5.479199E+00,9.392929E+04,4.154804E+01,3.972009E+05,1.361914E+06,5.479199E+00,9.447988E+04,3.498335E+01,3.345305E+05,1.154359E+06,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:10:00,5.479199E+00,7.720995E+04,2.382023E+02,2.274005E+06,4.824658E+06,7.223242E+01,1.382821E+06,5.479199E+00,3.345703E+04,1.132480E+05,5.479199E+00,9.427800E+04,3.563203E+01,3.408735E+05,1.174439E+06,5.479199E+00,9.482858E+04,2.906539E+01,2.781801E+05,9.599935E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:20:00,5.479199E+00,7.755865E+04,2.327066E+02,2.221701E+06,4.731071E+06,7.495472E+01,1.434809E+06,5.479199E+00,3.310833E+04,1.120927E+05,5.479199E+00,9.462670E+04,3.005942E+01,2.877909E+05,9.923274E+05,5.479199E+00,9.517728E+04,2.349033E+01,2.250698E+05,7.767879E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:30:00,5.479199E+00,7.790736E+04,2.275501E+02,2.172602E+06,4.641238E+06,7.750939E+01,1.483617E+06,5.479199E+00,3.275963E+04,1.109404E+05,5.479199E+00,9.497540E+04,2.483257E+01,2.379762E+05,8.213524E+05,5.479199E+00,9.552598E+04,1.825887E+01,1.752069E+05,6.047806E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:40:00,5.479199E+00,7.825606E+04,2.227332E+02,2.126713E+06,4.556598E+06,7.989615E+01,1.529240E+06,5.479199E+00,3.241093E+04,1.097911E+05,5.479199E+00,9.532410E+04,1.994977E+01,1.914139E+05,6.607217E+05,5.479199E+00,9.587468E+04,1.337265E+01,1.286076E+05,4.440265E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:50:00,5.479199E+00,7.860476E+04,2.182566E+02,2.084040E+06,4.478193E+06,8.211472E+01,1.571672E+06,5.479199E+00,3.206223E+04,1.086447E+05,5.479199E+00,9.567280E+04,1.541290E+01,1.481225E+05,5.113680E+05,5.479199E+00,9.622339E+04,9.106843E+00,8.787769E+04,3.035053E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:00:00,5.479199E+00,7.895346E+04,2.141205E+02,2.044587E+06,4.406402E+06,8.416486E+01,1.610909E+06,5.479199E+00,3.171352E+04,1.075012E+05,5.479199E+00,9.602151E+04,1.122079E+01,1.080913E+05,3.732544E+05,5.479199E+00,9.657209E+04,5.885882E+00,5.703588E+04,1.970593E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:10:00,5.479199E+00,7.921499E+04,2.101558E+02,2.006840E+06,4.337896E+06,8.613032E+01,1.648454E+06,5.479199E+00,3.145200E+04,1.066456E+05,5.479199E+00,9.628303E+04,7.602399E+00,7.357588E+04,2.541898E+05,5.479199E+00,9.683361E+04,5.479199E+00,5.292470E+04,1.827930E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:20:00,5.479199E+00,7.947652E+04,2.063632E+02,1.970719E+06,4.271353E+06,8.801032E+01,1.684377E+06,5.479199E+00,3.119047E+04,1.057915E+05,5.479199E+00,9.654456E+04,5.479199E+00,5.321375E+04,1.839053E+05,5.479199E+00,9.709514E+04,5.479199E+00,5.266317E+04,1.817888E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:30:00,5.479199E+00,7.973804E+04,2.027421E+02,1.936219E+06,4.206820E+06,8.980548E+01,1.718691E+06,5.479199E+00,3.092895E+04,1.049392E+05,5.479199E+00,9.680609E+04,5.479199E+00,5.295223E+04,1.828989E+05,5.479199E+00,9.735667E+04,5.479199E+00,5.240164E+04,1.807866E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:40:00,5.479199E+00,7.999957E+04,1.992923E+02,1.903340E+06,4.144945E+06,9.151583E+01,1.751396E+06,5.479199E+00,3.066742E+04,1.040885E+05,5.479199E+00,9.706761E+04,5.479199E+00,5.269070E+04,1.818944E+05,5.479199E+00,9.761819E+04,5.479199E+00,5.214012E+04,1.797865E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:50:00,5.479199E+00,8.026110E+04,1.960139E+02,1.872079E+06,4.086217E+06,9.314144E+01,1.782493E+06,5.479199E+00,3.040589E+04,1.032394E+05,5.479199E+00,9.732914E+04,5.479199E+00,5.242917E+04,1.808920E+05,5.479199E+00,9.787972E+04,5.479199E+00,5.187859E+04,1.787883E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
03:00:00,5.479199E+00,8.052262E+04,1.929067E+02,1.842438E+06,4.030822E+06,9.468231E+01,1.811983E+06,5.479199E+00,3.014437E+04,1.023919E+05,5.479199E+00,9.759066E+04,5.479199E+00,5.216765E+04,1.798916E+05,5.479199E+00,9.814125E+04,5.479199E+00,5.161707E+04,1.777921E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
03:10:00,5.479199E+00,8.078415E+04,1.898014E+02,1.812814E+06,3.975271E+06,9.622224E+01,1.841456E+06,5.479199E+00,2.988284E+04,1.015461E+05,5.479199E+00,9.785219E+04,5.479199E+00,5.190612E+04,1.788933E+05,5.479199E+00,9.840277E+04,5.479199E+00,5.135554E+04,1.767980E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
03:20:00,5.479199E+00,8.104567E+04,1.866982E+02,1.783208E+06,3.919534E+06,9.776098E+01,1.870906E+06,5.479199E+00,2.962131E+04,1.007019E+05,5.479199E+00,9.811372E+04,5.479199E+00,5.164459E+04,1.778969E+05,5.479199E+00,9.866430E+04,5.479199E+00,5.109401E+04,1.758058E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
03:30:00,5.479199E+00,8.130720E+04,1.835958E+02,1.753611E+06,3.863573E+06,9.929936E+01,1.900349E+06,5.479199E+00,2.935979E+04,9.985930E+04,5.479199E+00,9.837524E+04,5.479199E+00,5.138307E+04,1.769025E+05,5.479199E+00,9.892583E+04,5.479199E+00,5.083249E+04,1.748157E+05,9.647507E+02,1.849926E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.190043E+02,1.185933E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.251647E+02,1.582971E+07,5.479199E+00,0.000000E+00,0.000000E+00
