Time,PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Tot Cool Cap [W]
00:10:00,5.479199E+00,7.424599E+04,2.765331E+02,2.639319E+06,5.461101E+06,5.328508E+01,1.020435E+06,5.479199E+00,3.642100E+04,1.231898E+05,5.479199E+00,9.131403E+04,7.450861E+01,7.116196E+05,2.349666E+06,5.479199E+00,9.186461E+04,6.794870E+01,6.490140E+05,2.198494E+06,9.649229E+02,1.850254E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191168E+02,1.186147E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.253143E+02,1.583255E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:20:00,5.479199E+00,7.476904E+04,2.696935E+02,2.574144E+06,5.349512E+06,5.667246E+01,1.085217E+06,5.479199E+00,3.589795E+04,1.214194E+05,5.479199E+00,9.183708E+04,6.756133E+01,6.453867E+05,2.147842E+06,5.479199E+00,9.238766E+04,6.099968E+01,5.827612E+05,1.990006E+06,9.649229E+02,1.850254E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191168E+02,1.186147E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.253143E+02,1.583255E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:30:00,5.479199E+00,7.529209E+04,2.630207E+02,2.510543E+06,5.239083E+06,5.997676E+01,1.148422E+06,5.479199E+00,3.537490E+04,1.196559E+05,5.479199E+00,9.236014E+04,6.078515E+01,5.807669E+05,1.947479E+06,5.479199E+00,9.291072E+04,5.422314E+01,5.181341E+05,1.783033E+06,9.649229E+02,1.850254E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191168E+02,1.186147E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.253143E+02,1.583255E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:40:00,5.479199E+00,7.581515E+04,2.565149E+02,2.448519E+06,5.130593E+06,6.319814E+01,1.210054E+06,5.479199E+00,3.485184E+04,1.178992E+05,5.479199E+00,9.288319E+04,5.418133E+01,5.177721E+05,1.749181E+06,5.479199E+00,9.343377E+04,4.761736E+01,4.551168E+05,1.569660E+06,9.649229E+02,1.850254E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191168E+02,1.186147E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.253143E+02,1.583255E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:50:00,5.479199E+00,7.633820E+04,2.501764E+02,2.388076E+06,5.024581E+06,6.633666E+01,1.270113E+06,5.479199E+00,3.432879E+04,1.161494E+05,5.479199E+00,9.340624E+04,4.774837E+01,4.563886E+05,1.553295E+06,5.479199E+00,9.395682E+04,4.118443E+01,3.937294E+05,1.358627E+06,9.649229E+02,1.850254E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191168E+02,1.186147E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.253143E+02,1.583255E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:00:00,5.479199E+00,7.686125E+04,2.440055E+02,2.329215E+06,4.921232E+06,6.939235E+01,1.328600E+06,5.479199E+00,3.380574E+04,1.144063E+05,5.479199E+00,9.392929E+04,4.148786E+01,3.966316E+05,1.360047E+06,5.479199E+00,9.447988E+04,3.492207E+01,3.339506E+05,1.152361E+06,9.649229E+02,1.850254E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191168E+02,1.186147E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.253143E+02,1.583255E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:10:00,5.479199E+00,7.720995E+04,2.381732E+02,2.273730E+06,4.824166E+06,7.228066E+01,1.383736E+06,5.479199E+00,3.345703E+04,1.132480E+05,5.479199E+00,9.427800E+04,3.557309E+01,3.403157E+05,1.172516E+06,5.479199E+00,9.482858E+04,2.900517E+01,2.776102E+05,9.580294E+05,9.649229E+02,1.850254E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191168E+02,1.186147E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.253143E+02,1.583255E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:20:00,5.479199E+00,7.755865E+04,2.326792E+02,2.221442E+06,4.730605E+06,7.500195E+01,1.435705E+06,5.479199E+00,3.310833E+04,1.120927E+05,5.479199E+00,9.462670E+04,3.000204E+01,2.872479E+05,9.904560E+05,5.479199E+00,9.517728E+04,2.343148E+01,2.245129E+05,7.748685E+05,9.649229E+02,1.850254E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191168E+02,1.186147E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.253143E+02,1.583255E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:30:00,5.479199E+00,7.790736E+04,2.275246E+02,2.172361E+06,4.640801E+06,7.755551E+01,1.484492E+06,5.479199E+00,3.275963E+04,1.109404E+05,5.479199E+00,9.497540E+04,2.477705E+01,2.374508E+05,8.195415E+05,5.479199E+00,9.552598E+04,1.820165E+01,1.746653E+05,6.029140E+05,9.649229E+02,1.850254E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191168E+02,1.186147E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.253143E+02,1.583255E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:40:00,5.479199E+00,7.825606E+04,2.227099E+02,2.126493E+06,4.556193E+06,7.994106E+01,1.530092E+06,5.479199E+00,3.241093E+04,1.097911E+05,5.479199E+00,9.532410E+04,1.989628E+01,1.909077E+05,6.589768E+05,5.479199E+00,9.587468E+04,1.331732E+01,1.280838E+05,4.422212E+05,9.649229E+02,1.850254E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191168E+02,1.186147E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.253143E+02,1.583255E+07,5.479199E+00,0.000000E+00,0.000000E+00
