Time,PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 1:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 2:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 3:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 4:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 5:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 6:Des Tot Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Heat Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Cool Mass Flow [kg/s],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Sens Cool Cap [W],PACKAGED ROOFTOP AIR CONDITIONER:DesPer 7:Des Tot Cool Cap [W]
00:10:00,5.479199E+00,7.424599E+04,2.765370E+02,2.639356E+06,5.461165E+06,5.327878E+01,1.020315E+06,5.479199E+00,3.642100E+04,1.231898E+05,5.479199E+00,9.131403E+04,7.451607E+01,7.116901E+05,2.349880E+06,5.479199E+00,9.186461E+04,6.795626E+01,6.490855E+05,2.198718E+06,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:20:00,5.479199E+00,7.476904E+04,2.696973E+02,2.574180E+06,5.349574E+06,5.666627E+01,1.085100E+06,5.479199E+00,3.589795E+04,1.214194E+05,5.479199E+00,9.183708E+04,6.756872E+01,6.454567E+05,2.148058E+06,5.479199E+00,9.238766E+04,6.100719E+01,5.828322E+05,1.990232E+06,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:30:00,5.479199E+00,7.529209E+04,2.630244E+02,2.510578E+06,5.239145E+06,5.997068E+01,1.148307E+06,5.479199E+00,3.537490E+04,1.196559E+05,5.479199E+00,9.236014E+04,6.079247E+01,5.808361E+05,1.947696E+06,5.479199E+00,9.291072E+04,5.423056E+01,5.182043E+05,1.783261E+06,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:40:00,5.479199E+00,7.581515E+04,2.565185E+02,2.448553E+06,5.130653E+06,6.319215E+01,1.209940E+06,5.479199E+00,3.485184E+04,1.178992E+05,5.479199E+00,9.288319E+04,5.418855E+01,5.178404E+05,1.749398E+06,5.479199E+00,9.343377E+04,4.762469E+01,4.551862E+05,1.569899E+06,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
00:50:00,5.479199E+00,7.633820E+04,2.501799E+02,2.388109E+06,5.024640E+06,6.633076E+01,1.270001E+06,5.479199E+00,3.432879E+04,1.161494E+05,5.479199E+00,9.340624E+04,4.775549E+01,4.564560E+05,1.553512E+06,5.479199E+00,9.395682E+04,4.119166E+01,3.937979E+05,1.358863E+06,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:00:00,5.479199E+00,7.686125E+04,2.440089E+02,2.329247E+06,4.921289E+06,6.938654E+01,1.328489E+06,5.479199E+00,3.380574E+04,1.144063E+05,5.479199E+00,9.392929E+04,4.149487E+01,3.966979E+05,1.360264E+06,5.479199E+00,9.447988E+04,3.492921E+01,3.340182E+05,1.152594E+06,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:10:00,5.479199E+00,7.720995E+04,2.381764E+02,2.273760E+06,4.824221E+06,7.227495E+01,1.383628E+06,5.479199E+00,3.345703E+04,1.132480E+05,5.479199E+00,9.427800E+04,3.557995E+01,3.403806E+05,1.172740E+06,5.479199E+00,9.482858E+04,2.901219E+01,2.776766E+05,9.582582E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:20:00,5.479199E+00,7.755865E+04,2.326822E+02,2.221470E+06,4.730656E+06,7.499636E+01,1.435599E+06,5.479199E+00,3.310833E+04,1.120927E+05,5.479199E+00,9.462670E+04,3.000871E+01,2.873110E+05,9.906735E+05,5.479199E+00,9.517728E+04,2.343833E+01,2.245777E+05,7.750919E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:30:00,5.479199E+00,7.790736E+04,2.275274E+02,2.172387E+06,4.640848E+06,7.755006E+01,1.484388E+06,5.479199E+00,3.275963E+04,1.109404E+05,5.479199E+00,9.497540E+04,2.478349E+01,2.375118E+05,8.197516E+05,5.479199E+00,9.552598E+04,1.820830E+01,1.747282E+05,6.031310E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:40:00,5.479199E+00,7.825606E+04,2.227124E+02,2.126517E+06,4.556237E+06,7.993576E+01,1.529991E+06,5.479199E+00,3.241093E+04,1.097911E+05,5.479199E+00,9.532410E+04,1.990247E+01,1.909663E+05,6.591789E+05,5.479199E+00,9.587468E+04,1.332374E+01,1.281446E+05,4.424306E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
01:50:00,5.479199E+00,7.860476E+04,2.182379E+02,2.083863E+06,4.477864E+06,8.215320E+01,1.572402E+06,5.479199E+00,3.206223E+04,1.086447E+05,5.479199E+00,9.567280E+04,1.536754E+01,1.476931E+05,5.098882E+05,5.479199E+00,9.622339E+04,9.066719E+00,8.749785E+04,3.021962E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:00:00,5.479199E+00,7.895346E+04,2.141040E+02,2.044431E+06,4.406110E+06,8.420216E+01,1.611617E+06,5.479199E+00,3.171352E+04,1.075012E+05,5.479199E+00,9.602151E+04,1.117744E+01,1.076810E+05,3.718404E+05,5.479199E+00,9.657209E+04,5.854622E+00,5.673996E+04,1.960399E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:10:00,5.479199E+00,7.921499E+04,2.101415E+02,2.006704E+06,4.337642E+06,8.616652E+01,1.649141E+06,5.479199E+00,3.145200E+04,1.066456E+05,5.479199E+00,9.628303E+04,7.567259E+00,7.324321E+04,2.530433E+05,5.479199E+00,9.683361E+04,5.479199E+00,5.292470E+04,1.827930E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:20:00,5.479199E+00,7.947652E+04,2.063508E+02,1.970601E+06,4.271133E+06,8.804555E+01,1.685045E+06,5.479199E+00,3.119047E+04,1.057915E+05,5.479199E+00,9.654456E+04,5.479199E+00,5.321375E+04,1.839053E+05,5.479199E+00,9.709514E+04,5.479199E+00,5.266317E+04,1.817888E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:30:00,5.479199E+00,7.973804E+04,2.027314E+02,1.936118E+06,4.206629E+06,8.983983E+01,1.719342E+06,5.479199E+00,3.092895E+04,1.049392E+05,5.479199E+00,9.680609E+04,5.479199E+00,5.295223E+04,1.828989E+05,5.479199E+00,9.735667E+04,5.479199E+00,5.240164E+04,1.807866E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:40:00,5.479199E+00,7.999957E+04,1.992832E+02,1.903254E+06,4.144781E+06,9.154939E+01,1.752032E+06,5.479199E+00,3.066742E+04,1.040885E+05,5.479199E+00,9.706761E+04,5.479199E+00,5.269070E+04,1.818944E+05,5.479199E+00,9.761819E+04,5.479199E+00,5.214012E+04,1.797865E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
02:50:00,5.479199E+00,8.026110E+04,1.960063E+02,1.872008E+06,4.086079E+06,9.317426E+01,1.783116E+06,5.479199E+00,3.040589E+04,1.032394E+05,5.479199E+00,9.732914E+04,5.479199E+00,5.242917E+04,1.808920E+05,5.479199E+00,9.787972E+04,5.479199E+00,5.187859E+04,1.787883E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
03:00:00,5.479199E+00,8.052262E+04,1.929005E+02,1.842380E+06,4.030709E+06,9.471444E+01,1.812593E+06,5.479199E+00,3.014437E+04,1.023919E+05,5.479199E+00,9.759066E+04,5.479199E+00,5.216765E+04,1.798916E+05,5.479199E+00,9.814125E+04,5.479199E+00,5.161707E+04,1.777921E+05,9.649019E+02,1.850214E+07,5.479199E+00,0.000000E+00,0.000000E+00,6.191031E+02,1.186121E+07,5.479199E+00,0.000000E+00,0.000000E+00,8.252960E+02,1.583220E+07,5.479199E+00,0.000000E+00,0.000000E+00
